#|num|weight|mean|covariance matrix|
|0|0.014048291459|8.942960532987 50.233447507369 -5.798168042230|20.732963381687 -0.054436692147 9.000489601646 -0.054436692147 15.650299769924 -6.518716909401 9.000489601646 -6.518716909401 25.697808488832|
|1|0.011615808673|32.384519326623 -8.357492005471 6.746940465813|20.365695399071 13.775532213983 2.820866639423 13.775532213983 27.360276984315 1.531974486839 2.820866639423 1.531974486839 11.117546179283|
|2|0.012025549838|43.763388720712 11.957495037926 -1.580306988535|11.900259573043 -1.365862087739 6.552401317193 -1.365862087739 14.198601265374 -4.659479536888 6.552401317193 -4.659479536888 22.612863685241|
|3|0.015442997592|44.861400251762 -22.491894892936 -63.134283739894|20.383555247302 4.039597921975 2.301420782923 4.039597921975 15.111862338085 -2.813900306467 2.301420782923 -2.813900306467 15.642389519054|
|4|0.047247138440|22.965725676522 33.051595527145 -10.877965980399|48.299047274028 -23.136029593741 -6.969253229104 -23.136029593741 59.952713895742 23.907753431411 -6.969253229104 23.907753431411 38.090869104028|
|5|0.013219718914|31.899697614796 40.544709523835 -3.619687671861|23.454362319410 1.275244373903 -9.365700102259 1.275244373903 20.227034515031 5.672397859839 -9.365700102259 5.672397859839 18.542658400265|
|6|0.012933481927|-18.569252473123 6.476348845811 -16.722634690983|22.201753267406 14.709748294786 4.900672731694 14.709748294786 32.693699449997 6.896830945111 4.900672731694 6.896830945111 19.190137303593|
|7|0.009559310225|12.509566257594 39.565944355509 -2.588937039678|24.439483132353 -8.557557405343 2.073649678398 -8.557557405343 19.984349903237 7.887668169775 2.073649678398 7.887668169775 15.267759715670|
|8|0.013144205108|34.480003801132 47.101102614914 -25.741948100146|24.202794200617 -3.463763594964 13.383782555590 -3.463763594964 24.668392214503 -5.229003879766 13.383782555590 -5.229003879766 19.153741480590|
|9|0.029790437391|38.038841962506 8.082569333590 -34.273725376057|34.210263456147 -33.293737384261 -33.572478634497 -33.293737384261 83.601711598695 80.845195923369 -33.572478634497 80.845195923369 91.817366703664|
|10|0.021685654853|21.859312420954 -26.177355849829 17.888630506977|17.703465730928 3.722669947930 -7.456952487147 3.722669947930 17.003338251997 -2.359125532231 -7.456952487147 -2.359125532231 22.072456628481|
|11|0.017086559757|35.803076094463 21.258482270320 -11.876116098651|14.962148414987 -7.159188109413 1.181723529951 -7.159188109413 26.089774281091 -4.306523700153 1.181723529951 -4.306523700153 23.746251773019|
|12|0.003841689013|31.969345727424 -2.733068637759 -44.402874076237|9.916871561799 5.811591006782 1.414347404022 5.811591006782 17.504763943353 7.895373207957 1.414347404022 7.895373207957 7.733430383671|
|13|0.013414538804|6.524792852040 52.946413612260 -20.049637077873|16.828298179790 3.460927532356 -5.744769062735 3.460927532356 9.484894385972 -2.113036296799 -5.744769062735 -2.113036296799 42.475355733249|
