#|num|weight|mean|covariance matrix|
|0|0.005642434264|-641.365082975761 -351.688449994127 -336.738981427646|7.769742918725 0.878633571789 -3.581293539115 0.878633571789 21.509941738594 0.169625722672 -3.581293539115 0.169625722672 9.658526681393|
|1|0.025508446468|-591.663411263143 -398.247555887327 -339.508067897591|38.312068130239 -15.117873154843 -11.588341903145 -15.117873154843 27.426311018149 -5.399362604541 -11.588341903145 -5.399362604541 31.234714132253|
|2|0.012303727606|-598.659808898607 -381.529720722035 -361.502929455819|18.361947301019 -11.098201182089 1.032116581395 -11.098201182089 22.295171135367 -3.722620867367 1.032116581395 -3.722620867367 20.793827537287|
|3|0.012128780880|-597.963655354695 -348.800666120402 -374.139608820980|6.380379309179 -0.032507335534 -1.846677469992 -0.032507335534 18.535747576054 8.274077011214 -1.846677469992 8.274077011214 30.883404811902|
|4|0.008320975613|-634.205042662838 -363.795940016905 -330.702234082257|27.798956507002 5.155986890750 -0.936395179742 5.155986890750 26.967007596191 0.637026066965 -0.936395179742 0.637026066965 5.944165831344|
|5|0.003453689766|-609.649572279197 -368.392803306279 -400.990894675672|21.309794337896 8.320221421076 -0.025018073735 8.320221421076 11.760921566281 -0.022862667189 -0.025018073735 -0.022862667189 1.378700027009|
|6|0.013775822599|-647.585769306230 -375.093830168918 -343.798852860513|12.347402741434 2.511624566774 -0.453124797787 2.511624566774 22.037938911410 15.499084645518 -0.453124797787 15.499084645518 46.914822262450|
|7|0.023525117014|-623.545738189001 -375.574619130402 -398.833191636094|36.263924349973 3.868705033761 -3.625995930197 3.868705033761 15.514492960589 -0.191892292234 -3.625995930197 -0.191892292234 16.626801715000|
|8|0.027644581600|-601.800893661754 -382.205462787011 -347.443896463620|73.148119992344 -57.147351849912 -20.535841527104 -57.147351849912 57.917928399635 9.774701790768 -20.535841527104 9.774701790768 34.677667443451|
|9|0.020497361438|-616.414663348465 -352.150699669224 -352.158498478349|38.432971595903 12.796547745093 -18.537990844081 12.796547745093 19.514238097079 -9.889482444822 -18.537990844081 -9.889482444822 24.860605068607|
|10|0.033185597906|-633.681995708321 -385.365523717147 -403.296689029906|40.647627528582 -0.098881478130 -11.678540705907 -0.098881478130 35.402640589717 10.568722276192 -11.678540705907 10.568722276192 31.405807439412|
|11|0.029104034660|-593.379983880066 -394.642440327470 -362.716071243943|31.066877179430 -9.490028854198 7.809600364446 -9.490028854198 27.396639585291 -3.793091823230 7.809600364446 -3.793091823230 18.777539676754|
|12|0.010773770086|-634.993209306581 -350.836072382907 -334.915182665400|22.174026062596 -5.042713137111 -0.995700245869 -5.042713137111 13.043015659103 -4.030276782054 -0.995700245869 -4.030276782054 16.095466534112|
|13|0.009425889235|-644.185693253492 -365.151128956799 -333.895591045373|19.067420125299 14.295836044068 2.102562509477 14.295836044068 31.813520856231 1.220178277217 2.102562509477 1.220178277217 12.580949292111|
