#|num|weight|mean|covariance matrix|
|0|0.006110325405|36.606707660416 497.710367195192 370.955963759398|16.681199751225 -11.152261274172 2.361146628773 -11.152261274172 15.711299120943 -2.253022840159 2.361146628773 -2.253022840159 16.962431694003|
|1|0.019422989804|58.344486082964 524.452892293881 358.665051402937|26.579528745135 29.076189063100 0.301500345111 29.076189063100 63.608004606562 2.076514743036 0.301500345111 2.076514743036 9.334262401928|
|2|0.022062164631|68.693799278999 541.113956704416 360.538082881030|12.299332408231 -1.843055752361 0.627528974830 -1.843055752361 22.357684576418 -0.377503956232 0.627528974830 -0.377503956232 12.652953799261|
|3|0.003527872740|64.383529690252 551.375948571472 366.353450319624|5.232306248484 -0.340202058534 -3.151282395807 -0.340202058534 7.035442636756 -0.655140888382 -3.151282395807 -0.655140888382 7.684536482266|
|4|0.002930793811|37.401528560266 521.119284011035 345.010682211770|7.254588532491 -0.235852346061 -0.000368499313 -0.235852346061 10.360495754983 0.000237595348 -0.000368499313 0.000237595348 1.375948112371|
|5|0.016338470751|45.086934496420 491.275152557878 361.808262235764|18.598810580085 -12.662373333791 -6.459223187776 -12.662373333791 22.613908452971 -1.691243887239 -6.459223187776 -1.691243887239 27.102115245230|
|6|0.028064647490|19.021353720223 528.043868669175 373.880239783604|26.152146544161 -6.606584658797 4.786285302930 -6.606584658797 26.496975437098 10.486622647149 4.786285302930 10.486622647149 39.234961291630|
|7|0.018635916927|33.829665322345 546.707927566561 363.888006256099|30.571131211514 -4.596970452272 0.686137189759 -4.596970452272 10.597797933558 1.289767909824 0.686137189759 1.289767909824 18.025514356821|
|8|0.019257218022|57.345183469617 535.646788780582 361.038809551152|29.526758383374 9.514066298216 -13.337485028380 9.514066298216 42.909146961814 -8.400971330702 -13.337485028380 -8.400971330702 14.617110129679|
|9|0.059424553388|44.839146370942 500.732033744701 366.489130693575|35.334389838052 -15.414863796326 -13.053328130274 -15.414863796326 48.157842365676 11.513722467615 -13.053328130274 11.513722467615 37.545639370597|
|10|0.010687390281|39.028813068686 500.298396291030 376.941504917170|12.527416903658 -12.624587418293 -4.799230834311 -12.624587418293 41.637760617043 13.555535119056 -4.799230834311 13.555535119056 11.577022443933|
|11|0.013256800846|50.987592993101 522.244626454568 369.880731967765|26.050578618805 12.470581167978 -21.843313739038 12.470581167978 36.752991889254 -18.303941319580 -21.843313739038 -18.303941319580 29.813096297439|
|12|0.007566798661|35.670461250272 514.652593111711 380.015647440762|11.311982587306 2.413763133907 3.137266651953 2.413763133907 8.842948044708 0.904435593693 3.137266651953 0.904435593693 14.921018532215|
|13|0.004515866467|27.514898368954 501.010669327506 363.761991343325|12.581932108800 -0.005032850731 0.773053958659 -0.005032850731 1.380449495889 -0.002089256886 0.773053958659 -0.002089256886 14.977397651150|
|14|0.019491563953|19.622676707089 537.662137273803 379.622190100298|31.063170464002 1.216544537392 1.286178559883 1.216544537392 16.061721849721 -9.937565385015 1.286178559883 -9.937565385015 22.683898774587|
|15|0.022169978120|50.997802629742 497.634575435161 355.311664767424|25.766896595784 -3.547816345530 1.299606725996 -3.547816345530 32.814782904607 4.501594142843 1.299606725996 4.501594142843 7.459850243060|
|16|0.055675727475|39.565794430717 529.362247931710 360.400824884010|50.204772183802 -22.019036209305 0.455250659999 -22.019036209305 58.766074537241 9.941702019452 0.455250659999 9.941702019452 28.470766543091|
|17|0.015809074800|32.467399117799 513.924879543246 351.954837050224|17.951433483710 5.401317136188 -7.270178820523 5.401317136188 34.792557015491 -6.895081667259 -7.270178820523 -6.895081667259 13.182854781480|
|18|0.045263951666|42.324411334690 514.361439992480 356.570823788957|38.803516220559 -0.522410546524 8.521104999805 -0.522410546524 53.908464372274 -9.128043394594 8.521104999805 -9.128043394594 22.440970583790|
|19|0.031842764688|33.114819069173 507.362402907148 361.727355610587|31.097022749972 -3.859412378963 -1.744878003527 -3.859412378963 20.996325150743 -0.612485273188 -1.744878003527 -0.612485273188 29.926680896344|
|20|0.024715335295|53.307983029375 502.540385753822 364.234381055629|13.082543045766 -7.194841334938 -11.397079824317 -7.194841334938 49.493279295217 4.638058044249 -11.397079824317 4.638058044249 28.867398722825|
|21|0.057298676705|45.411669308908 517.405161463414 368.724074788365|31.907004867288 7.834795317653 -15.536722294735 7.834795317653 56.297636575939 -12.178632976138 -15.536722294735 -12.178632976138 35.842776388396|
|22|0.084336894133|25.584051858425 535.483731107608 368.307328358930|46.181116960406 4.293688672831 -8.827751076935 4.293688672831 42.630048881809 -3.781615645741 -8.827751076935 -3.781615645741 39.155394291767|
|23|0.047216130326|27.146415378628 513.938623108200 369.453878674946|46.882942029054 -37.080608960205 14.092491128715 -37.080608960205 63.633185792016 -4.096904236765 14.092491128715 -4.096904236765 22.774946561432|
|24|0.011109381380|10.750281324440 534.573389612187 381.657877046008|10.383338455155 -0.354324769043 -0.637296351279 -0.354324769043 12.404305307253 -0.911748380837 -0.637296351279 -0.911748380837 10.644298424915|
|25|0.008941884787|23.866876518392 507.005059491431 360.886139434652|11.386213708491 -5.438783970612 -4.071682000167 -5.438783970612 13.722186847852 2.514731768810 -4.071682000167 2.514731768810 13.147388193276|
|26|0.009357085811|28.229071129785 545.111830379271 374.307125442298|11.717345695111 -0.526502889514 -0.055120690260 -0.526502889514 21.058753535326 -16.104859620507 -0.055120690260 -16.104859620507 21.628035612899|
|27|0.030487901348|29.396311892194 528.171357007575 355.658485538281|29.403304879628 -15.747142267326 -14.747704140380 -15.747142267326 57.420039713208 14.083477869979 -14.747704140380 14.083477869979 20.268526578991|
