#|num|weight|mean|covariance matrix|
|28|0.023603230462|84.070633437492 63.973938316204 57.669389100615|95.909091073340 -15.900752943173 18.197106835665 -15.900752943173 89.462702341136 -24.379893023145 18.197106835665 -24.379893023145 32.098132404312|
|29|0.010439609508|121.865425372283 84.087456896124 97.362960149031|106.224922218638 57.917411384444 -27.928684928016 57.917411384444 46.152674283067 -31.804253606723 -27.928684928016 -31.804253606723 118.408371582176|
|30|0.036276049881|98.288136643964 78.247479859274 111.056146959387|74.476866208637 50.493289957312 24.569875704248 50.493289957312 108.346750175952 69.329690055902 24.569875704248 69.329690055902 188.697343609274|
|31|0.010825820220|83.818044658959 53.221382046550 82.372653651081|73.482292846134 -4.400785390707 -36.488740360678 -4.400785390707 34.791424560820 35.774638281493 -36.488740360678 35.774638281493 88.382453321175|
|32|0.011579743517|133.878460505154 97.592919753273 98.881125912488|43.312866869190 11.765728902454 -21.719884880515 11.765728902454 37.474589313066 -12.355858798364 -21.719884880515 -12.355858798364 71.815839525269|
|33|0.009920533194|107.519101223425 111.397377598519 57.212894117648|124.575100312697 -71.033345906100 20.294905877663 -71.033345906100 60.525640102838 -11.462247989321 20.294905877663 -11.462247989321 34.431480283359|
|34|0.038031581473|98.590934442707 102.514597374625 62.747626813776|136.914471569784 -48.817149331480 12.998004879840 -48.817149331480 69.581814483032 -12.517385447799 12.998004879840 -12.517385447799 59.250651099865|
|35|0.033932287488|93.155635311770 82.934662537138 62.549600365964|137.014975830140 20.123229330043 -30.988266892849 20.123229330043 124.731312539892 -16.245969034140 -30.988266892849 -16.245969034140 42.955129831608|
|36|0.017570691258|83.235790022714 116.550785252603 125.083319532222|56.208322284655 -38.877695113761 29.085303914204 -38.877695113761 73.313704876322 -19.859566629719 29.085303914204 -19.859566629719 73.531281192199|
|37|0.012395476902|116.712543051753 112.162133409473 126.573548368132|42.308291142241 -39.353423831066 -15.958845999472 -39.353423831066 114.154556458696 -11.089614321501 -15.958845999472 -11.089614321501 60.104634643943|
|38|0.014908720318|103.398963702629 57.447885578799 114.042688762095|36.513119615254 5.633631920029 11.574711327901 5.633631920029 95.845450352829 -29.617915245052 11.574711327901 -29.617915245052 46.611833850267|
|39|0.040681336977|79.352960612322 72.103672101860 98.900310872890|101.418093984134 -34.816585034820 94.742601866671 -34.816585034820 95.040673763961 -42.480130825015 94.742601866671 -42.480130825015 174.699671198390|
|40|0.035707021192|76.776480238773 92.212693513340 55.425362351703|74.719911077589 36.424583850860 -5.236656800411 36.424583850860 179.431396021420 -12.693251884424 -5.236656800411 -12.693251884424 29.369225024649|
|41|0.009975623206|67.188734143396 111.395523891937 68.722238157770|49.682296053489 34.825621173485 -33.402599648220 34.825621173485 61.201375204131 0.070685860352 -33.402599648220 0.070685860352 107.536001540493|
|42|0.014086254293|59.390909112886 89.101214915219 62.407267399631|34.591550099757 8.550168207700 -20.659910857168 8.550168207700 50.432773206979 4.964783596647 -20.659910857168 4.964783596647 76.926031083245|
|43|0.018337228671|91.487638635196 55.410521735108 122.962751589022|30.044549914392 -14.840057758055 6.100861999967 -14.840057758055 80.553982860061 -11.952379212786 6.100861999967 -11.952379212786 61.212725126721|
|44|0.053654136726|94.950055941716 120.742718731248 115.251776747643|89.720250962477 -17.163417873504 13.160882724898 -17.163417873504 73.873373931528 1.963085189398 13.160882724898 1.963085189398 81.167189114860|
|45|0.020708616617|67.729944336207 101.286946073887 92.942714558356|68.809713724734 47.792748713823 65.836808734601 47.792748713823 171.291787739165 85.944154653826 65.836808734601 85.944154653826 121.208311961029|
|46|0.010813568914|70.683024279039 74.392046168104 104.767327693286|92.213586459906 -47.680139577794 110.713079734860 -47.680139577794 80.695265140654 -73.646530404079 110.713079734860 -73.646530404079 166.091664044159|
|47|0.007077779042|72.467159952974 86.086954888306 46.637304102079|53.097507549186 11.129727578298 -0.913708056682 11.129727578298 69.653454611799 -5.488841027072 -0.913708056682 -5.488841027072 10.335703335470|
|48|0.048694677671|69.886191692736 72.267777345892 69.897298152015|67.152517075898 -15.483769135777 -8.462579673680 -15.483769135777 94.929107353200 -8.622705135045 -8.462579673680 -8.622705135045 83.460011083784|
|49|0.007868628644|131.379450602184 109.386063672429 90.204158352095|56.509367996212 -6.717110319596 -2.883438483919 -6.717110319596 20.470742654621 13.991835584406 -2.883438483919 13.991835584406 47.751186811324|
